"V3","V4","V102","V103","V104","V105"
40,27,2.577365,1.345495,-0.392471,0.357888
53,5,3.03551,-0.504916,-0.945241,0.333962
10,56,1.707717,4.288794,0.15657,0.667891
97,47,2.748119,1.612057,0.663208,-0.516814
92,65,3.808776,3.519892,-0.611212,1.976546
90,16,1.776862,2.550894,-0.017775,0.153516
114,30,-0.191834,2.343021,-0.802966,0.047988
107,94,1.894456,2.564288,-0.136419,0.32694
118,93,1.700771,3.304326,1.237987,-0.821037
38,9,1.825384,3.241006,-0.657671,1.097753
115,32,1.960869,2.630191,-1.550666,1.792603
35,26,1.820536,2.601755,-1.796248,1.969355
39,44,3.86863,-0.128686,-0.389715,0.274863
39,69,2.005342,3.644334,-0.845898,1.525412
38,35,2.616173,0.196547,1.718829,-2.209205
64,113,1.242953,1.791057,0.052275,-0.447747
99,64,2.323119,2.216109,-0.158065,0.379014
14,45,2.163583,2.187106,-0.750596,0.893816
25,50,1.163474,2.883063,0.510206,-0.487752
36,96,2.469049,3.61613,1.723322,-0.863358
117,102,-0.615246,1.778118,-1.316949,0.155521
47,3,5.406318,2.73485,-1.930321,3.622532
44,25,4.31251,2.009822,-3.860083,4.80367
55,19,4.36066,3.961029,-1.687004,3.457567
40,44,2.472648,3.864602,-1.2039,2.164127
42,38,2.00043,3.63091,-0.629634,1.301041
86,6,4.704885,3.543051,3.154553,-1.408652
86,1,4.744183,1.372417,3.998355,-3.13094
115,21,4.750917,2.545042,2.754828,-1.403114
106,17,3.850441,1.449837,1.633674,-1.102512
27,70,4.305503,6.05057,-1.385321,3.995881
27,73,3.323453,4.725266,-0.443462,2.107094
97,102,4.638938,3.216654,2.368564,-0.785217
29,4,4.221458,4.251655,-1.581899,3.416589
31,9,4.365094,3.883379,-0.994131,2.735841
9,60,2.329228,4.159636,-2.063333,3.084425
54,13,3.478953,3.815849,-0.665726,2.017202
52,23,3.097595,4.043,-0.224244,1.513955
123,31,3.433519,2.713789,1.154831,-0.27267
122,27,3.061932,2.03082,1.211975,-0.763973
114,19,4.176599,3.20535,2.684232,-1.294672
90,80,3.815292,3.868354,1.231519,0.282441
98,16,3.766529,3.155606,2.665576,-1.463247
97,9,4.671254,1.586292,2.532061,-1.607546
95,112,3.276385,4.19534,2.753714,-1.323025
82,120,4.296449,3.391853,2.275449,-0.759243
64,52,2.283449,1.044334,-1.218252,0.938873
70,48,1.204752,4.560891,-0.42624,1.156983
65,47,3.959631,5.461806,-1.113869,3.340031
120,46,3.815036,3.195032,2.231253,-0.993895
123,52,2.765841,4.834557,1.746899,-0.26311
100,32,3.435883,3.708791,2.01325,-0.719607
92,14,3.825789,4.363383,3.141191,-1.41633
64,105,4.268049,2.338936,1.940834,-0.871172
67,105,3.509863,1.578516,1.756089,-1.310898
67,109,1.852557,5.245063,2.455631,-1.174461
71,118,4.084551,4.55232,3.240473,-1.330941
71,114,3.995391,3.937769,2.884862,-1.266145
22,54,2.782597,4.264177,-0.522657,1.774862
52,60,3.263168,4.131745,-1.75492,3.148113
53,59,3.425698,4.935739,-1.132989,2.92492
52,56,2.934026,4.627051,-1.439708,2.902933
125,22,3.375666,2.704251,3.399744,-2.543855
85,5,2.364259,5.00745,2.507943,-1.116019
90,6,3.618622,3.417764,3.389778,-2.139672
121,15,2.936986,3.327799,2.185391,-1.252467
121,26,4.59217,3.398885,3.09778,-1.45818
98,59,2.090546,1.465731,0.955895,-1.13812
70,107,3.704416,4.783025,2.852033,-1.004031
25,58,2.440594,2.436426,-0.448231,0.808473
91,17,4.412358,3.767685,3.647345,-1.927319
89,17,3.372477,3.858692,2.47007,-1.139674
59,51,3.279189,3.232302,-0.719891,1.749779
55,16,2.999412,3.842604,-3.164711,4.329548
108,33,4.375456,3.520456,3.092531,-1.491367
96,51,3.151728,2.971531,1.732544,-0.859513
99,25,4.011159,1.578703,1.721958,-1.072245
23,48,2.152765,1.893473,-0.549568,0.567244
26,50,2.39748,3.217218,-0.190187,0.854029
26,90,3.799003,4.303476,-2.577216,4.258638
25,95,5.902349,2.685232,-1.26908,3.14506
19,32,3.663229,3.433617,-0.638624,1.908464
15,28,5.005805,3.502398,-1.874856,3.719612
69,113,4.593371,3.267422,2.386693,-0.800687
44,88,4.339266,1.507239,-0.035084,0.787486
97,27,0.798424,3.370853,2.091781,-2.014407
98,29,2.658296,4.459535,2.767371,-1.479835
96,49,3.772534,1.177011,0.973992,-0.58865
98,56,3.615114,2.861709,2.184543,-1.167032
96,55,5.001832,3.090581,1.897788,-0.219421
112,72,5.209003,2.204081,1.516634,-0.119818
117,75,5.333288,2.10984,1.896196,-0.486506
89,57,3.281636,3.513584,2.202307,-1.051634
86,59,3.104728,3.075439,1.678581,-0.781443
125,52,3.439616,4.205076,1.813325,-0.313259
25,14,4.339474,4.360474,-2.109721,4.035731
93,12,3.126833,4.747699,2.791161,-1.193555
99,11,3.344382,4.794744,2.796927,-1.091359
126,35,2.961565,2.971936,1.121776,-0.326732
122,30,2.274666,2.053457,-0.302508,0.437219
48,27,1.415738,4.212491,-1.098505,1.771646
7,86,3.488821,4.628464,-1.797543,3.487349
126,89,2.227479,3.083315,1.328501,-0.787312
98,21,4.109982,1.477598,2.026013,-1.377058
94,19,2.911104,5.285892,2.916695,-1.186287
92,26,5.252263,2.781821,1.334039,0.319094
87,24,4.648461,1.697133,3.001823,-2.040376
88,127,3.694672,2.233845,2.123643,-1.332204
87,126,5.254238,2.588821,2.520457,-0.944278
92,115,4.037543,3.013433,2.114569,-0.860255
4,57,3.761219,3.625022,-0.803302,2.191937
7,55,4.034383,3.476064,-1.459788,2.898775
12,55,4.132999,4.46881,-0.676996,2.565929
46,70,3.225511,3.870653,0.375823,0.896999
62,124,4.229412,2.707962,2.023308,-0.817572
64,117,3.292571,4.264684,2.029634,-0.564998
61,125,3.830063,1.632008,1.939004,-1.340727
90,46,2.942498,4.074244,2.493854,-1.250217
119,25,4.998819,3.198243,2.598217,-0.875623
29,91,3.552497,3.735673,-0.59439,1.94435
25,95,2.608363,7.977134,-1.561375,4.27399
30,84,4.020263,0.146731,-0.21137,0.271923
89,8,3.115047,5.565667,3.453377,-1.522522
9,49,3.153026,4.779277,-1.609271,3.223438
4,55,3.612792,3.392107,-1.926781,3.157836
3,52,3.698735,3.835489,-1.423078,2.871696
71,115,3.360909,4.174442,2.485367,-1.028938
70,123,4.09377,3.360777,2.209219,-0.788907
90,87,3.827137,2.979351,1.610211,-0.457401
110,68,6.318548,2.028746,1.840069,-0.061195
96,22,4.598767,2.769122,3.761696,-2.377193
95,24,4.134035,3.379768,3.562866,-2.117674
86,22,4.736579,3.019044,3.248526,-1.706118
97,5,3.730395,4.78036,3.509513,-1.651121
91,0,5.127747,3.720776,2.122599,-0.132123
59,14,3.645625,3.536733,-0.495591,1.800593
54,14,2.686782,4.621008,-1.248684,2.608594
100,67,3.032032,1.760538,1.762606,-1.437998
126,31,2.141744,2.905968,2.152057,-1.718143
127,31,3.398974,4.300232,2.098898,-0.576125
43,41,2.06953,3.661202,-0.232412,0.94644
121,29,5.416579,2.539931,3.12103,-1.498753
126,27,5.066934,2.877214,2.617882,-0.999751
91,13,3.528923,4.362111,3.384105,-1.78077
65,126,3.003487,2.562177,0.222423,0.42059
71,110,2.724163,3.130478,1.999348,-1.234482
71,112,3.811091,1.651598,0.989582,-0.391745
99,14,3.439441,4.214777,2.849436,-1.344447
100,18,3.380793,5.320149,2.918559,-0.981288
52,3,2.848347,2.802858,-0.853017,1.529159
51,5,2.90991,4.832992,-1.18779,2.725735
101,5,2.743706,5.806128,3.084614,-1.207201
61,112,3.183397,4.305676,2.9944,-1.556095
65,113,4.106059,2.781436,2.166109,-0.98035
65,107,3.103531,4.969902,3.059889,-1.380178
118,15,4.820606,3.563411,2.471712,-0.671795
124,20,4.795,3.626584,2.853224,-1.036939
120,20,4.145313,2.808817,2.459254,-1.246653
15,40,3.245777,3.123185,-3.266194,4.233657
91,57,3.52285,3.219225,2.028466,-0.900517
91,53,3.529895,3.267881,2.305925,-1.155348
92,56,3.598347,2.947736,1.48177,-0.436025
70,126,3.909814,3.677236,2.330994,-0.855224
63,125,3.07922,5.48126,3.182601,-1.300881
51,76,4.348215,4.891215,-0.356963,2.508001
57,64,3.057796,5.916424,-1.947623,3.992519
58,65,2.424897,3.621275,-0.603978,1.445367
84,5,4.687243,3.476632,3.805688,-2.09344
85,2,6.687211,1.932317,2.577601,-0.686979
27,12,5.300005,3.48923,-0.852177,2.813702
31,18,3.794966,3.162877,-2.186833,3.396672
93,46,4.191524,3.276927,1.724353,-0.300462
64,116,1.533068,3.301833,0.060731,0.286094
51,59,2.444017,3.570748,-0.457786,1.286214
51,64,2.738072,1.807273,-1.652302,1.872578
52,60,3.214907,3.428261,-0.174218,1.259823
66,122,4.564311,1.360646,1.944932,-1.157438
70,122,3.320219,2.749277,2.437988,-1.585706
78,6,4.357411,2.331143,2.471367,-1.368511
79,1,2.765161,5.397553,2.940251,-1.223138
81,5,2.610984,6.236582,2.87631,-0.875885
90,0,4.330784,2.057317,2.575434,-1.595446
87,8,3.141759,4.231142,2.822642,-1.432358
97,10,2.707003,4.921473,2.436303,-0.939653
89,22,3.447743,4.288472,2.369734,-0.831827
86,12,2.316173,6.375344,2.8232,-0.886016
88,6,2.906217,2.971829,1.867182,-1.093976
123,23,4.800928,1.820155,2.250581,-1.177566
110,33,3.19074,1.044945,2.527338,-2.430485
112,35,2.583672,2.700921,2.557662,-2.027453
127,25,2.036359,2.105114,1.571428,-1.511606
96,124,3.305791,3.173538,2.746812,-1.725105
71,110,4.279903,3.17477,2.426789,-1.006314
71,111,3.893159,3.016398,3.110387,-1.91267
71,115,3.893159,3.016398,3.110387,-1.91267
94,26,3.769683,3.469157,2.381441,-1.048909
100,30,2.052597,4.563744,2.766365,-1.684124
84,51,2.627461,4.474613,2.880496,-1.600153
1,58,1.912699,2.697696,-1.108916,1.359717
104,15,4.215501,2.724644,2.408286,-1.2015
104,22,4.19363,3.442825,3.653921,-2.158416
112,20,4.340883,1.401253,2.831597,-2.118555
97,15,3.148569,1.803961,1.314925,-0.924844
61,120,2.038957,1.56935,2.432679,-2.591258
62,121,1.853344,4.766577,2.844688,-1.759189
99,26,3.43315,2.426939,2.48583,-1.722058
107,18,4.961877,4.206374,2.942145,-0.818152
110,21,3.777716,4.676081,3.224559,-1.390837
110,48,3.012659,2.419265,1.795799,-1.206547
34,100,3.389706,3.552291,-1.5079,2.714279
29,97,3.058466,5.06519,-1.295093,2.991007
67,51,3.927575,3.927849,-0.590947,2.172138
60,53,1.581525,4.104466,-0.953891,1.650091
71,127,5.096881,2.415416,1.688762,-0.24887
74,118,5.140346,2.447697,1.729563,-0.258564
33,93,3.66963,3.248609,-1.641002,2.836374
33,97,2.906204,4.092897,-1.442587,2.674097
38,95,4.892722,-0.358186,-1.611917,1.819099
64,122,0.908797,2.393568,1.314544,-1.595983
61,123,2.972209,1.982267,1.787193,-1.394396
7,49,3.553681,4.375976,-1.188364,2.801132
3,51,1.329329,5.157428,-0.041951,1.06943
5,53,1.329329,5.157428,-0.041951,1.06943
5,52,4.780103,4.404938,-0.373693,2.500995
96,99,4.089634,2.091227,3.000165,-2.105256
91,99,3.004763,1.871101,1.935805,-1.57657
101,126,5.14245,4.574893,3.111371,-0.761849
97,127,3.76038,3.790912,2.728951,-1.267377
97,123,2.706923,2.633492,0.973949,-0.422544
126,48,3.818838,1.235715,1.58807,-1.159296
127,50,4.495703,4.07427,1.961027,-0.083572
95,62,2.999954,3.608829,2.010624,-0.936028
84,65,2.509696,4.095796,2.107049,-1.032274
94,58,2.705011,3.716188,2.577551,-1.578974
29,76,2.973571,4.378603,-1.090917,2.468043
32,76,2.871505,4.224863,-1.909674,3.18158
33,77,3.802757,3.249517,-0.948487,2.198984
15,26,3.02092,2.962018,-0.4914,1.305274
50,73,3.91155,4.841251,-0.051095,2.002827
46,77,5.279719,3.983161,-0.480482,2.637475
21,4,3.954812,2.806773,-1.678143,2.806834
25,4,2.586324,3.775951,-1.29807,2.268391
100,65,3.402216,3.845588,2.230144,-0.893027
101,69,3.29355,3.713253,0.740344,0.496018
111,20,5.138089,3.641222,3.189418,-1.225528
107,22,3.697644,3.432216,2.097537,-0.810699
109,18,5.172998,3.097106,3.888971,-2.134523
113,29,2.989338,2.57049,1.884596,-1.243321
118,24,3.514602,2.395897,2.384819,-1.600451
81,13,2.498462,2.261561,1.185338,-0.87216
66,110,4.545437,2.200675,2.499961,-1.374141
63,116,4.189803,2.739616,2.267502,-1.065351
24,9,4.40992,3.893816,-0.282581,2.046997
23,6,4.255786,4.763887,-1.280759,3.340248
92,56,3.314273,2.735243,2.354846,-1.512243
90,53,2.850101,3.123281,2.507551,-1.694442
45,69,2.518461,4.410066,-1.961555,3.164609
45,69,1.966816,2.449136,-1.953988,2.123336
52,67,3.583701,1.926773,-0.994427,1.609933
25,58,2.967981,2.462724,-0.183759,0.770624
30,56,3.116505,3.160443,-0.599039,1.533396
30,59,3.098531,3.088205,-0.279764,1.177244
17,52,3.48862,4.257692,-1.574816,3.111165
19,57,2.857806,3.485795,-1.031431,1.99324
19,56,3.698272,3.907229,-1.451659,2.929229
14,28,2.664144,4.104818,-0.411779,1.550444
100,104,3.309707,3.774246,3.074878,-1.804287
107,66,1.128483,3.366441,0.801119,-0.592471
52,5,2.287137,0.36284,-1.470831,0.911063
49,5,4.598546,3.958964,-0.704602,2.572675
53,7,2.794719,2.916289,-0.189427,0.891345
100,62,3.198441,3.238752,1.560058,-0.55811
102,62,3.740126,4.086714,2.366118,-0.791863
106,64,3.992296,3.080907,2.195777,-0.933673
66,126,3.998467,2.898805,1.939666,-0.749414
38,62,5.885237,4.359761,-1.491045,4.049802
34,67,4.066628,3.834127,-2.219399,3.816289
43,17,3.347793,1.996313,-1.023982,1.570867
37,13,3.653418,2.450031,-1.163865,2.022731
40,10,4.107097,2.195366,-1.196342,2.135585
12,115,4.544201,5.07856,-1.397202,3.704987
14,118,3.778735,5.317516,-1.116171,3.210321
92,10,3.56654,3.471771,2.965815,-1.715007
120,61,3.689353,2.535328,2.263543,-1.349952
119,59,3.36473,4.135508,1.499417,-0.059135
86,7,2.805782,2.671352,1.073198,-0.466466
115,35,3.321418,2.776703,1.162567,-0.300269
119,31,4.067178,3.660027,2.679598,-1.147065
113,30,1.861964,3.668711,1.631898,-0.998237
35,81,2.38028,5.426172,-0.412925,1.980382
32,79,2.848836,4.133274,0.013018,1.213638
1,87,2.39552,3.055545,-2.033722,2.628844
3,88,1.692959,3.833708,-0.970619,1.60098
123,41,4.095573,3.751996,2.634522,-1.052417
125,46,4.366941,3.405096,2.616354,-1.066551
94,40,3.141172,2.858716,1.650593,-0.828359
94,44,2.750175,2.877877,1.41913,-0.749334
91,57,4.044891,3.442532,2.970697,-1.536806
73,118,3.08544,5.033876,1.048666,0.648762
72,117,3.428069,3.918785,2.176935,-0.798343
70,120,3.724077,3.464344,1.571969,-0.261009
75,4,2.168419,4.854075,2.322098,-1.073476
30,78,2.843412,4.658056,-1.396572,2.835927
35,76,3.544033,2.984016,-0.767135,1.803596
115,83,3.60691,1.77565,1.18177,-0.616181
119,85,3.981596,2.597074,1.741737,-0.684253
46,79,1.645662,3.849251,0.260881,0.356967
47,77,2.603215,3.442451,-0.441847,1.282227
47,75,3.297619,5.361021,-0.126535,2.042027
56,69,1.968163,4.720595,-0.693062,1.800978
66,124,3.188591,3.673036,2.323768,-1.144581
88,83,3.914723,2.902556,1.475118,-0.318533
14,17,3.565838,2.667168,-1.404228,2.317973
20,19,4.610154,3.559691,-0.479195,2.188753
17,21,3.962354,3.390464,-0.589756,1.964059
18,22,4.437919,4.094617,-1.450132,3.308149
117,73,4.979669,1.68689,1.023285,0.065252
116,71,4.199687,2.970422,1.522118,-0.221819
94,46,3.876037,2.919424,2.29121,-1.142889
91,52,3.592558,2.423769,2.425029,-1.59701
127,47,2.699555,4.741979,1.696587,-0.278602
123,45,3.788224,3.526735,1.624609,-0.262481
125,54,2.817898,2.228783,0.042403,0.386393
98,89,4.582609,1.898493,1.253039,-0.237536
99,89,2.532914,4.319908,1.819028,-0.641706
61,125,2.00096,1.464228,2.4117,-2.629226
69,123,2.530157,5.541913,2.90551,-1.223674
65,127,3.104815,2.548056,2.541997,-1.861242
94,51,4.113979,3.606528,2.752395,-1.222117
113,50,4.023377,3.659495,2.748545,-1.234003
108,51,3.73812,2.973726,1.261108,-0.147445
106,55,2.431963,3.218579,1.526023,-0.845957
104,57,2.645909,4.043884,2.481769,-1.371922
100,57,2.930151,3.4443,1.421812,-0.444747
40,19,2.398182,4.228717,-0.547612,1.627643
44,19,2.443396,5.649979,0.31794,1.367745
96,67,3.095333,3.206078,1.997778,-1.050542
100,68,3.569379,2.674113,2.661764,-1.739206
10,6,2.217056,3.902249,-1.233286,2.104572
16,1,2.210455,4.021734,-1.218471,2.136388
13,1,4.235435,2.786556,-0.981298,2.217423
51,81,2.410823,2.850749,-1.026302,1.544358
48,27,5.396149,4.80686,-1.079146,3.622883
115,19,4.130796,2.934488,1.888091,-0.629634
117,22,2.730871,2.940669,1.449738,-0.761962
120,19,4.460684,2.843645,1.255179,0.098904
87,12,3.367827,3.104083,2.572579,-1.555355
112,63,3.954706,3.346388,2.367264,-1.010622
115,61,3.610471,2.016876,1.850885,-1.18318
118,67,2.536505,3.959984,1.088039,-0.059259
71,54,3.146704,2.864016,-0.866326,1.69018
63,54,4.843315,3.293703,-1.065282,2.758455
124,21,3.712008,2.859954,1.623166,-0.56725
126,24,3.149253,3.008,2.424489,-1.536251
10,26,3.678112,3.588525,-0.062115,1.402912
13,27,2.990739,3.433109,-1.321914,2.316187
4,4,1.56359,3.573153,-0.417815,0.887067
87,61,3.502158,2.718243,1.430465,-0.519195
93,54,2.046191,2.242489,1.533484,-1.413132
95,42,4.218474,3.456897,3.038882,-1.528376
99,42,3.717467,2.538208,2.284781,-1.358525
30,14,3.38049,4.378361,-1.360649,2.903174
69,122,3.811376,2.293624,1.364527,-0.500533
74,122,3.461709,3.115006,2.52059,-1.459301
88,14,4.51533,3.954339,3.598635,-1.760907
106,71,3.364133,3.752201,1.979907,-0.69814
109,68,3.628179,3.18676,2.074524,-0.91691
19,87,3.422354,4.267761,-2.26651,3.78027
16,95,4.313272,2.622103,-0.852682,2.053539
22,90,3.479036,4.062771,-0.715251,2.169588
15,87,2.833712,3.826163,-0.941004,2.034302
13,94,4.496164,2.874348,-1.25837,2.637484
16,95,3.978211,3.199612,-0.959183,2.261468
70,124,2.370046,4.134895,0.298464,0.733158
125,29,4.967831,3.759193,2.667768,-0.726256
121,31,4.439596,3.790423,2.827265,-1.089137
124,27,3.991295,3.097426,2.373612,-1.104905
110,51,2.876768,2.411506,1.069594,-0.539811
109,51,2.184059,5.484953,2.066718,-0.550683
95,58,4.596395,2.422027,1.776991,-0.540228
113,75,3.246426,1.967646,2.051382,-1.552457
112,78,4.503899,2.297695,1.542529,-0.394912
29,6,4.871995,1.661073,-1.299391,2.33206
64,124,2.958346,4.238227,1.647071,-0.329847
63,123,3.366971,4.569046,2.58031,-0.958086
121,55,4.149731,2.904694,2.652524,-1.396927
117,60,3.96217,3.766485,2.753764,-1.219415
124,15,3.218392,2.232652,3.019202,-2.422367
100,28,2.833699,2.733442,2.355646,-1.709648
26,76,1.962623,3.35431,0.10543,0.437736
20,70,3.216329,3.946502,-1.730185,3.027063
25,74,2.856126,1.795825,-0.452602,0.717526
111,29,4.998819,3.198243,2.598217,-0.875623
75,3,2.437838,2.367187,0.144971,0.185388
37,69,7.518981,5.056213,-0.773333,4.288842
39,68,4.543988,5.149109,-1.12355,3.460858
46,70,3.033137,5.438334,-1.530222,3.368259
38,72,3.706522,3.119785,-1.085983,2.243617
43,75,3.033137,5.438334,-1.530222,3.368259
99,112,4.325925,3.756181,3.262848,-1.584019
110,38,3.770668,4.580543,2.853723,-1.062517
110,42,3.442161,3.931799,2.252133,-0.863324
98,18,4.413382,5.592605,3.793972,-1.321505
98,17,3.057047,3.212615,1.577003,-0.643502
108,45,2.996599,4.206112,1.776161,-0.457437
111,47,3.981237,3.774964,2.507758,-0.96289
125,33,2.036359,2.105114,1.571428,-1.511606
118,46,3.309956,4.10462,1.99288,-0.587573
122,45,1.72938,5.017324,1.525282,-0.390077
86,125,4.041394,2.77549,2.229955,-1.072119
81,125,1.803195,4.637694,3.252007,-2.239451
86,120,1.318855,4.437766,2.311006,-1.580016
78,119,1.700605,2.801216,1.771357,-1.55986
72,49,3.708126,4.978021,-1.675661,3.599411
69,49,1.176178,4.188283,-0.533691,1.098738
124,68,2.198036,2.225183,2.153918,-1.977414
125,72,4.753527,2.829043,2.291021,-0.821256
126,70,4.753527,2.829043,2.291021,-0.821256
95,41,3.61052,2.772768,2.324628,-1.344986
101,38,3.758678,4.059096,2.454486,-0.883954
99,16,2.827338,5.042623,2.950246,-1.353613
96,17,3.099888,2.640073,1.987271,-1.271264
49,11,5.582643,1.875498,-1.155252,2.566371
48,14,6.004006,1.792656,-2.356801,3.903909
41,30,1.233753,5.254913,-0.789019,1.81699
43,28,1.233753,5.254913,-0.789019,1.81699
47,32,3.380292,3.74176,-1.857977,3.137914
88,64,3.730381,2.737041,2.082376,-1.069089
92,62,1.79213,2.670684,0.740023,-0.548123
51,21,5.206513,3.57847,-1.786322,3.744825
55,21,3.764751,4.421317,-0.950048,2.66793
44,83,3.650256,4.982898,-1.521753,3.424984
47,77,3.049647,5.776409,-0.314993,2.300577
92,47,2.664985,3.781021,2.084428,-1.076115
94,45,2.228834,4.298832,1.86638,-0.822982
79,1,1.163087,6.281271,2.1438,-0.717179
81,1,2.539714,4.795606,2.367289,-0.990206
59,113,4.433048,1.895787,2.132896,-1.178779
25,70,3.200858,4.679106,-0.129947,1.724941
24,6,4.608669,3.239966,0.06871,1.508489
24,3,3.301101,3.895993,-0.391267,1.704116
53,21,3.117339,3.40946,-2.212411,3.247329
60,15,3.097595,4.043,-0.224244,1.513955
59,16,3.448219,3.568965,-1.827675,3.063663
124,27,2.237657,2.211495,2.060237,-1.873531
72,126,5.375403,3.948217,3.599651,-1.411783
65,53,1.204752,4.560891,-0.42624,1.156983
64,46,2.535927,3.708221,-0.613512,1.536
63,49,3.746387,3.872929,-1.274646,2.758702
89,31,3.163349,5.000499,3.272806,-1.555445
92,33,2.435441,4.521333,1.790017,-0.570514
96,24,3.011782,3.273496,2.089797,-1.148728
97,15,3.047831,4.720659,3.164319,-1.610846
74,117,3.854255,3.698436,1.690312,-0.229794
79,119,2.127409,5.046907,3.006162,-1.69296
76,119,3.966591,3.478293,2.201897,-0.785105
75,124,1.744193,3.947451,0.134003,0.564956
53,121,3.601255,1.930718,1.932367,-1.303366
91,13,4.393249,2.04695,1.957516,-0.957564
45,70,2.842817,3.773654,1.075349,0.000787
46,72,2.644277,2.804423,-0.54018,1.133779
46,73,5.418122,4.178226,-0.578725,2.872557
99,11,1.954645,2.234132,1.438073,-1.358289
91,21,3.090718,5.745621,3.176413,-1.181825
87,14,3.696541,5.337393,3.554524,-1.480077
111,66,3.072445,2.391144,1.168976,-0.568088
121,69,3.747314,3.07696,1.921431,-0.761192
120,67,2.211945,3.013928,1.089922,-0.582972
13,32,3.622328,4.934663,-2.069513,3.938984
14,26,3.487828,3.295478,-2.256552,3.39544
8,35,2.621316,4.779115,-0.624697,2.022756
62,123,2.920546,1.557275,-0.113029,0.306754
64,119,3.866207,2.899839,0.807331,0.328205
61,111,3.781606,2.287513,1.33272,-0.483622
84,68,3.401413,2.836178,1.75646,-0.837778
93,65,3.601027,3.055042,2.289367,-1.197372
101,26,2.074368,2.822459,1.625484,-1.254199
94,19,4.250261,2.999918,3.862056,-2.524635
27,55,3.104416,2.480394,-1.168406,1.816274
27,53,3.098279,2.514321,-1.242617,1.90197
26,57,3.096304,2.477826,-1.200947,1.844423
107,13,4.567175,3.505334,3.510859,-1.83627
95,14,2.990195,5.781249,3.161221,-1.193004
42,17,4.084857,3.865151,-1.725962,3.343911
39,21,4.161307,3.449265,-1.928892,3.406556
117,29,3.041993,3.024918,2.839115,-1.987443
119,24,3.414285,3.126753,1.625141,-0.581226
120,18,3.078639,2.786033,2.231282,-1.463828
64,112,3.547279,1.242549,2.077527,-1.755981
105,22,4.119375,1.995374,1.602301,-0.736149
109,60,2.035599,2.765128,1.771848,-1.440136
